id,filepath,start_sec,end_sec,label,gps_lat,gps_lon,recorder_id,sample_rate
snow_leopard_0014,data\raw\snow_leopard_0014.wav,0.0,2.5675488801469273,snow_leopard,28.3545058504186,87.24210441316727,recorder_002,44100
tiger_0003,data\raw\tiger_0003.wav,0.0,2.2251239620242163,tiger,27.70223311058572,87.08194162785252,recorder_007,44100
snow_leopard_0041,data\raw\snow_leopard_0041.wav,0.0,2.107199803843745,snow_leopard,28.2830746967498,86.40406954182998,recorder_005,44100
gunshot_0038,data\raw\gunshot_0038.wav,0.0,2.9190440873127157,gunshot,28.462799730071623,87.26664653839339,recorder_005,44100
wolf_0007,data\raw\wolf_0007.wav,0.0,1.5803555579603508,wolf,27.71532825309541,87.04246881189658,recorder_005,44100
background_0021,data\raw\background_0021.wav,0.0,2.633845227362023,background,27.537174032085,86.12561014368409,recorder_004,44100
wolf_0019,data\raw\wolf_0019.wav,0.0,2.4207484133461405,wolf,27.79664415712112,87.23620051453474,recorder_005,44100
snow_leopard_0072,data\raw\snow_leopard_0072.wav,0.0,2.33173647661935,snow_leopard,27.021250072608535,86.68418794575629,recorder_004,44100
chainsaw_0051,data\raw\chainsaw_0051.wav,0.0,1.896177243742586,chainsaw,27.37812258010984,87.22220803782939,recorder_004,44100
wolf_0056,data\raw\wolf_0056.wav,0.0,2.7699509326843645,wolf,28.47790234487101,87.29722721116099,recorder_006,44100
gunshot_0001,data\raw\gunshot_0001.wav,0.0,1.7247089415902435,gunshot,27.112689039647748,87.32893609203528,recorder_004,44100
gunshot_0036,data\raw\gunshot_0036.wav,0.0,1.5862210477302503,gunshot,27.510617005353577,87.00614229489042,recorder_003,44100
chainsaw_0050,data\raw\chainsaw_0050.wav,0.0,2.4167454519692804,chainsaw,27.106978535914966,87.49161558708748,recorder_010,44100
gunshot_0022,data\raw\gunshot_0022.wav,0.0,2.9102337729572594,gunshot,27.846691663383567,86.19556242459552,recorder_007,44100
gunshot_0010,data\raw\gunshot_0010.wav,0.0,2.0564543642747104,gunshot,27.6941553425646,87.02496484064524,recorder_008,44100
wolf_0049,data\raw\wolf_0049.wav,0.0,1.6831229585447618,wolf,27.613764275421996,87.36851790335616,recorder_010,44100
gunshot_0044,data\raw\gunshot_0044.wav,0.0,2.406245241635462,gunshot,28.187379819259906,86.57490989308269,recorder_005,44100
wolf_0025,data\raw\wolf_0025.wav,0.0,2.4783676480412726,wolf,27.83647481681262,86.81816508055914,recorder_006,44100
chainsaw_0042,data\raw\chainsaw_0042.wav,0.0,1.9654784882185847,chainsaw,27.05395275337557,86.62076710149168,recorder_009,44100
tiger_0020,data\raw\tiger_0020.wav,0.0,1.80711485826339,tiger,28.139809995550507,87.6693673322222,recorder_004,44100
chainsaw_0083,data\raw\chainsaw_0083.wav,0.0,2.455973009202431,chainsaw,27.218398160882398,86.20501733186168,recorder_008,44100
background_0040,data\raw\background_0040.wav,0.0,2.5465895382118418,background,27.32174725886636,86.31470163726516,recorder_008,44100
wolf_0042,data\raw\wolf_0042.wav,0.0,2.8192564924621064,wolf,28.357691338686557,87.44944469056473,recorder_009,44100
chainsaw_0016,data\raw\chainsaw_0016.wav,0.0,2.852799872178085,chainsaw,27.714829538793094,86.27323774543433,recorder_001,44100
tiger_0061,data\raw\tiger_0061.wav,0.0,2.6611226802165433,tiger,28.23894360396629,86.3929483553561,recorder_003,44100
chainsaw_0008,data\raw\chainsaw_0008.wav,0.0,2.2241866863096122,chainsaw,28.241732345287268,87.80177340320412,recorder_007,44100
tiger_0077,data\raw\tiger_0077.wav,0.0,2.8297296691827323,tiger,28.22180201550237,86.9190996435136,recorder_010,44100
background_0069,data\raw\background_0069.wav,0.0,1.7362089304705575,background,28.072422568328506,87.59156419969106,recorder_004,44100
gunshot_0081,data\raw\gunshot_0081.wav,0.0,2.760393526892206,gunshot,28.04607120422328,86.63584096508033,recorder_004,44100
chainsaw_0011,data\raw\chainsaw_0011.wav,0.0,1.9540498179299093,chainsaw,27.31166638097038,86.04249743180289,recorder_003,44100
snow_leopard_0054,data\raw\snow_leopard_0054.wav,0.0,2.3586807197355464,snow_leopard,28.28360118942359,87.22659277866329,recorder_005,44100
snow_leopard_0026,data\raw\snow_leopard_0026.wav,0.0,2.1026424962441252,snow_leopard,27.606328778519728,87.35232481439795,recorder_004,44100
gunshot_0009,data\raw\gunshot_0009.wav,0.0,2.3562418894958688,gunshot,28.277483540509547,86.43505065826713,recorder_008,44100
background_0019,data\raw\background_0019.wav,0.0,2.8211563550874663,background,27.24715971956753,87.6734308039556,recorder_002,44100
chainsaw_0045,data\raw\chainsaw_0045.wav,0.0,2.4691720753410573,chainsaw,28.470031451651074,86.25849810686613,recorder_005,44100
snow_leopard_0074,data\raw\snow_leopard_0074.wav,0.0,1.822239702704499,snow_leopard,27.75917910445618,86.24278964612039,recorder_003,44100
wolf_0031,data\raw\wolf_0031.wav,0.0,2.3092068676733057,wolf,27.07851132796342,86.26509383707169,recorder_005,44100
snow_leopard_0013,data\raw\snow_leopard_0013.wav,0.0,2.076703939060106,snow_leopard,28.035963154858848,87.35899510847739,recorder_001,44100
wolf_0023,data\raw\wolf_0023.wav,0.0,1.926988998519072,wolf,27.660165885243238,87.6634764203505,recorder_002,44100
snow_leopard_0073,data\raw\snow_leopard_0073.wav,0.0,2.1259775570279906,snow_leopard,28.23035876505581,87.78504283849342,recorder_002,44100
background_0057,data\raw\background_0057.wav,0.0,2.024991006200231,background,27.138944524762692,86.38552116788306,recorder_005,44100
wolf_0066,data\raw\wolf_0066.wav,0.0,2.538657155758872,wolf,27.832391982011785,87.78392802453197,recorder_005,44100
wolf_0057,data\raw\wolf_0057.wav,0.0,2.231357913110191,wolf,27.33591083406461,86.75384497793351,recorder_001,44100
gunshot_0021,data\raw\gunshot_0021.wav,0.0,2.5734280365033415,gunshot,27.866300760688564,87.70259699678356,recorder_004,44100
tiger_0022,data\raw\tiger_0022.wav,0.0,2.31844109589883,tiger,27.398163529176312,86.75619788655607,recorder_007,44100
wolf_0017,data\raw\wolf_0017.wav,0.0,1.6840499608239194,wolf,27.686682716833875,87.20948847929787,recorder_007,44100
tiger_0099,data\raw\tiger_0099.wav,0.0,1.7920950391800088,tiger,28.192663472786133,87.19263696949913,recorder_005,44100
tiger_0055,data\raw\tiger_0055.wav,0.0,2.003897828779822,tiger,27.780543113856574,87.80872340360419,recorder_007,44100
gunshot_0005,data\raw\gunshot_0005.wav,0.0,1.5947800154182217,gunshot,27.353770003981264,86.33008630661999,recorder_007,44100
background_0073,data\raw\background_0073.wav,0.0,2.6639639488973907,background,27.867146294177218,87.88384311700172,recorder_002,44100
snow_leopard_0090,data\raw\snow_leopard_0090.wav,0.0,2.318747173172683,snow_leopard,27.901762592827,86.00611583903083,recorder_001,44100
gunshot_0018,data\raw\gunshot_0018.wav,0.0,1.91999711314116,gunshot,27.532043576405048,86.99479191894842,recorder_006,44100
background_0027,data\raw\background_0027.wav,0.0,2.4859938172300824,background,27.278152750281514,86.38784804824566,recorder_003,44100
tiger_0071,data\raw\tiger_0071.wav,0.0,2.9381724544811263,tiger,27.605978353887952,86.50179963875256,recorder_008,44100
wolf_0094,data\raw\wolf_0094.wav,0.0,1.991567715552598,wolf,27.95647298434378,86.81878155685882,recorder_008,44100
snow_leopard_0080,data\raw\snow_leopard_0080.wav,0.0,2.0467222653851387,snow_leopard,27.11210344844359,87.56992011367527,recorder_002,44100
gunshot_0031,data\raw\gunshot_0031.wav,0.0,2.842748303237152,gunshot,27.804858375469255,86.72637397216268,recorder_010,44100
gunshot_0028,data\raw\gunshot_0028.wav,0.0,2.4634737342186876,gunshot,27.001144275696845,87.4696594836693,recorder_006,44100
gunshot_0011,data\raw\gunshot_0011.wav,0.0,1.9413326821064683,gunshot,27.126377704738225,87.65726967887544,recorder_002,44100
wolf_0005,data\raw\wolf_0005.wav,0.0,1.9460119639711626,wolf,28.360196796378023,86.8226855398009,recorder_001,44100
wolf_0045,data\raw\wolf_0045.wav,0.0,2.5891508310332716,wolf,28.29496860820411,87.16876448431469,recorder_008,44100
gunshot_0098,data\raw\gunshot_0098.wav,0.0,1.6950722830087095,gunshot,27.315203625678873,87.46017321891713,recorder_005,44100
background_0076,data\raw\background_0076.wav,0.0,2.761270568919529,background,28.30411195143476,87.80430172473386,recorder_003,44100
chainsaw_0068,data\raw\chainsaw_0068.wav,0.0,2.0309171092884846,chainsaw,28.216253722623676,86.31778431709519,recorder_001,44100
wolf_0016,data\raw\wolf_0016.wav,0.0,1.6328073676020856,wolf,27.809049837520774,86.81319948113605,recorder_004,44100
wolf_0048,data\raw\wolf_0048.wav,0.0,1.7489082031334038,wolf,28.414571088718258,87.27872090113983,recorder_009,44100
background_0079,data\raw\background_0079.wav,0.0,2.829943867673392,background,27.333160448863786,86.99027814912625,recorder_001,44100
chainsaw_0087,data\raw\chainsaw_0087.wav,0.0,2.2151504998704064,chainsaw,27.974560535769772,86.18489623592887,recorder_002,44100
wolf_0003,data\raw\wolf_0003.wav,0.0,2.5203774961403447,wolf,28.040018021416273,87.97955860536797,recorder_002,44100
chainsaw_0086,data\raw\chainsaw_0086.wav,0.0,2.369195038611787,chainsaw,27.85270140090462,86.72557935549706,recorder_009,44100
chainsaw_0038,data\raw\chainsaw_0038.wav,0.0,2.1717789394308737,chainsaw,27.107316569790427,86.77144544443628,recorder_010,44100
gunshot_0062,data\raw\gunshot_0062.wav,0.0,2.063315674628211,gunshot,27.183913902069026,86.49475761884983,recorder_005,44100
chainsaw_0033,data\raw\chainsaw_0033.wav,0.0,2.17980212103439,chainsaw,28.15374442635299,87.9799838128944,recorder_010,44100
gunshot_0002,data\raw\gunshot_0002.wav,0.0,2.880406040589219,gunshot,28.489653994192143,87.42528629116002,recorder_010,44100
tiger_0025,data\raw\tiger_0025.wav,0.0,2.477719366649027,tiger,27.706746660683887,86.82015668500271,recorder_006,44100
wolf_0026,data\raw\wolf_0026.wav,0.0,2.366041532752253,wolf,27.45159897059847,87.80099997780918,recorder_002,44100
chainsaw_0024,data\raw\chainsaw_0024.wav,0.0,1.672588009108692,chainsaw,27.645379598701595,86.14577572762602,recorder_001,44100
tiger_0063,data\raw\tiger_0063.wav,0.0,2.4371982823061336,tiger,28.363168894855423,87.53096802255891,recorder_004,44100
wolf_0050,data\raw\wolf_0050.wav,0.0,2.3889315661756294,wolf,27.517293729988992,86.74793060682128,recorder_002,44100
tiger_0029,data\raw\tiger_0029.wav,0.0,1.669976684405912,tiger,27.04773025057859,86.8417973689054,recorder_005,44100
wolf_0037,data\raw\wolf_0037.wav,0.0,2.9001115847815075,wolf,27.20838928195669,87.60980955605238,recorder_007,44100
snow_leopard_0057,data\raw\snow_leopard_0057.wav,0.0,2.0099273803363764,snow_leopard,27.969993176528114,87.84057193729026,recorder_010,44100
tiger_0037,data\raw\tiger_0037.wav,0.0,2.1509793268668624,tiger,28.354722530983555,87.31752469530883,recorder_006,44100
background_0074,data\raw\background_0074.wav,0.0,2.8567192443622798,background,27.422773859025135,87.89326179326433,recorder_008,44100
snow_leopard_0075,data\raw\snow_leopard_0075.wav,0.0,1.7154007771197932,snow_leopard,28.161746512284488,86.78860785799931,recorder_001,44100
background_0014,data\raw\background_0014.wav,0.0,1.9706859903310943,background,27.877528026093508,86.49689033158973,recorder_008,44100
gunshot_0057,data\raw\gunshot_0057.wav,0.0,1.6927476147086564,gunshot,27.11365600162309,86.80085967846941,recorder_006,44100
snow_leopard_0094,data\raw\snow_leopard_0094.wav,0.0,2.862851637208833,snow_leopard,27.37206835207357,86.27169329063297,recorder_005,44100
background_0003,data\raw\background_0003.wav,0.0,1.8979175720757435,background,27.891344764535315,87.08089987027826,recorder_002,44100
background_0078,data\raw\background_0078.wav,0.0,2.18608162242775,background,27.042500416131062,87.11756877795067,recorder_005,44100
background_0011,data\raw\background_0011.wav,0.0,1.7874897442720439,background,28.42497159226196,86.8959161975218,recorder_010,44100
wolf_0067,data\raw\wolf_0067.wav,0.0,2.9084090410440417,wolf,27.137113541313006,86.51804230378158,recorder_010,44100
gunshot_0019,data\raw\gunshot_0019.wav,0.0,2.7613432325837235,gunshot,27.44392402378017,86.2054599554228,recorder_007,44100
snow_leopard_0068,data\raw\snow_leopard_0068.wav,0.0,2.99181667292022,snow_leopard,27.78610640689537,86.53904978616363,recorder_005,44100
gunshot_0067,data\raw\gunshot_0067.wav,0.0,2.67465714572989,gunshot,27.109022291434066,86.51664136970682,recorder_010,44100
snow_leopard_0062,data\raw\snow_leopard_0062.wav,0.0,1.7982090932091286,snow_leopard,27.097677591187562,86.20606183310927,recorder_005,44100
snow_leopard_0093,data\raw\snow_leopard_0093.wav,0.0,1.7536555434723704,snow_leopard,28.49899640409814,87.47257325813084,recorder_007,44100
snow_leopard_0052,data\raw\snow_leopard_0052.wav,0.0,1.9044791508708792,snow_leopard,27.917449897468245,87.86369967478332,recorder_003,44100
background_0001,data\raw\background_0001.wav,0.0,2.5690156750324284,background,28.178547636769576,86.9067834068538,recorder_007,44100
gunshot_0046,data\raw\gunshot_0046.wav,0.0,1.67166700714858,gunshot,28.148311980079963,86.45035950304876,recorder_002,44100
chainsaw_0085,data\raw\chainsaw_0085.wav,0.0,1.6321341305786738,chainsaw,28.463998101518246,86.71618149992493,recorder_010,44100
gunshot_0033,data\raw\gunshot_0033.wav,0.0,2.614131411580673,gunshot,28.404957935738597,86.38667577317163,recorder_009,44100
snow_leopard_0003,data\raw\snow_leopard_0003.wav,0.0,2.832446306589155,snow_leopard,27.875515023907305,87.77566290956993,recorder_008,44100
gunshot_0090,data\raw\gunshot_0090.wav,0.0,2.04332003254918,gunshot,28.01066845128881,87.45122028831125,recorder_009,44100
wolf_0074,data\raw\wolf_0074.wav,0.0,2.8098404781391686,wolf,27.8407560614704,86.81608159604075,recorder_002,44100
chainsaw_0022,data\raw\chainsaw_0022.wav,0.0,1.6561496765085406,chainsaw,28.22503061599408,86.78391220180139,recorder_008,44100
background_0077,data\raw\background_0077.wav,0.0,2.687889847587758,background,28.134513561475583,87.47428121186448,recorder_003,44100
snow_leopard_0019,data\raw\snow_leopard_0019.wav,0.0,2.6590380689754305,snow_leopard,28.29937363280872,87.93147459165647,recorder_001,44100
gunshot_0096,data\raw\gunshot_0096.wav,0.0,2.933942289220723,gunshot,27.253569438173376,86.69223160841682,recorder_004,44100
chainsaw_0009,data\raw\chainsaw_0009.wav,0.0,1.5557876071006707,chainsaw,27.98737942702314,86.05119633578808,recorder_005,44100
chainsaw_0081,data\raw\chainsaw_0081.wav,0.0,2.625680506365702,chainsaw,28.41468041120509,86.22436770243691,recorder_002,44100
tiger_0007,data\raw\tiger_0007.wav,0.0,1.637748396387964,tiger,27.521796457499264,86.17334510582342,recorder_007,44100
gunshot_0034,data\raw\gunshot_0034.wav,0.0,2.942150567187185,gunshot,28.271129749435662,86.4593507056989,recorder_010,44100
gunshot_0052,data\raw\gunshot_0052.wav,0.0,1.9664952290740516,gunshot,28.384622525033794,87.75842977917596,recorder_008,44100
gunshot_0041,data\raw\gunshot_0041.wav,0.0,2.719458768357459,gunshot,27.83018572703121,87.25697858697471,recorder_005,44100
chainsaw_0004,data\raw\chainsaw_0004.wav,0.0,2.5562546102134016,chainsaw,28.037116967900456,87.51154909956605,recorder_003,44100
wolf_0008,data\raw\wolf_0008.wav,0.0,2.11363050829255,wolf,27.591367863195284,86.50445722597767,recorder_006,44100
gunshot_0077,data\raw\gunshot_0077.wav,0.0,2.020689501766615,gunshot,27.08958869793137,87.71298905738114,recorder_004,44100
wolf_0036,data\raw\wolf_0036.wav,0.0,1.6994292992175564,wolf,27.851387068453604,87.17325808296178,recorder_008,44100
snow_leopard_0039,data\raw\snow_leopard_0039.wav,0.0,1.7661033724388524,snow_leopard,27.692476245487835,86.3274269134718,recorder_005,44100
tiger_0053,data\raw\tiger_0053.wav,0.0,2.9487372603214217,tiger,27.425465516134146,87.99558667607262,recorder_010,44100
gunshot_0003,data\raw\gunshot_0003.wav,0.0,1.928978805294386,gunshot,27.435091021553177,86.07479346120193,recorder_002,44100
background_0042,data\raw\background_0042.wav,0.0,2.529706559165489,background,28.0027742764853,86.83622843562921,recorder_010,44100
wolf_0059,data\raw\wolf_0059.wav,0.0,2.285952390989488,wolf,28.42081344239951,86.7272273083362,recorder_009,44100
snow_leopard_0011,data\raw\snow_leopard_0011.wav,0.0,2.3717125170330613,snow_leopard,28.418723294803314,87.08765459137601,recorder_007,44100
gunshot_0063,data\raw\gunshot_0063.wav,0.0,2.4751995184424116,gunshot,28.047340543177313,86.24391665634062,recorder_010,44100
gunshot_0054,data\raw\gunshot_0054.wav,0.0,2.0313811107782414,gunshot,28.009379905772104,86.55843038520965,recorder_010,44100
tiger_0062,data\raw\tiger_0062.wav,0.0,2.311416134415186,tiger,28.079669399068596,87.97010631845657,recorder_005,44100
background_0025,data\raw\background_0025.wav,0.0,2.155701979030663,background,27.54818179744278,86.34649243806446,recorder_001,44100
tiger_0097,data\raw\tiger_0097.wav,0.0,2.8838436497971034,tiger,27.785707844030956,86.50857528850312,recorder_008,44100
snow_leopard_0050,data\raw\snow_leopard_0050.wav,0.0,1.9315959326173906,snow_leopard,28.202100563623382,86.0503486560087,recorder_006,44100
tiger_0066,data\raw\tiger_0066.wav,0.0,2.922732797803148,tiger,27.581758656977648,87.09050378511164,recorder_001,44100
background_0018,data\raw\background_0018.wav,0.0,2.3217385143063765,background,27.08869081204124,87.59357134872023,recorder_008,44100
background_0030,data\raw\background_0030.wav,0.0,2.082234193666719,background,28.201725086607073,86.69043556973314,recorder_006,44100
wolf_0038,data\raw\wolf_0038.wav,0.0,2.801370929495755,wolf,27.902934217551998,86.7738643839092,recorder_004,44100
chainsaw_0031,data\raw\chainsaw_0031.wav,0.0,2.630365785009442,chainsaw,27.03373395627066,86.47682160773071,recorder_003,44100
gunshot_0007,data\raw\gunshot_0007.wav,0.0,2.124411644709264,gunshot,27.22991109037274,87.44812755169924,recorder_004,44100
snow_leopard_0098,data\raw\snow_leopard_0098.wav,0.0,1.7665817691480108,snow_leopard,28.133708288378564,86.59455264062667,recorder_008,44100
gunshot_0055,data\raw\gunshot_0055.wav,0.0,2.5427300495426475,gunshot,27.668482388353482,87.25237471595001,recorder_005,44100
snow_leopard_0046,data\raw\snow_leopard_0046.wav,0.0,1.9608765161809543,snow_leopard,27.697650979784513,87.09309498378136,recorder_007,44100
chainsaw_0070,data\raw\chainsaw_0070.wav,0.0,1.6120399934834568,chainsaw,27.568656447798578,87.59825214069919,recorder_001,44100
background_0032,data\raw\background_0032.wav,0.0,2.5387488210456457,background,27.523232042159997,87.16689441930983,recorder_010,44100
snow_leopard_0047,data\raw\snow_leopard_0047.wav,0.0,2.177318036067501,snow_leopard,27.026310673613473,86.57240072962384,recorder_004,44100
chainsaw_0020,data\raw\chainsaw_0020.wav,0.0,1.5258699306467007,chainsaw,28.277004096244696,87.07076851888836,recorder_006,44100
gunshot_0048,data\raw\gunshot_0048.wav,0.0,2.2946538757044093,gunshot,27.68987879439932,86.90800764307016,recorder_001,44100
gunshot_0025,data\raw\gunshot_0025.wav,0.0,1.6144012667192416,gunshot,27.27546936304745,86.68414991768823,recorder_001,44100
background_0013,data\raw\background_0013.wav,0.0,2.016134775664961,background,27.51030063102818,87.6301772404239,recorder_008,44100
snow_leopard_0023,data\raw\snow_leopard_0023.wav,0.0,2.741019515817964,snow_leopard,27.532740325786328,86.69675145464743,recorder_008,44100
background_0002,data\raw\background_0002.wav,0.0,2.12015040754997,background,27.51495817239315,87.8384759473211,recorder_004,44100
wolf_0096,data\raw\wolf_0096.wav,0.0,2.134478122539344,wolf,28.283961736941468,87.04871217786605,recorder_007,44100
snow_leopard_0043,data\raw\snow_leopard_0043.wav,0.0,2.6949887901925726,snow_leopard,27.673352882528377,86.83224730993729,recorder_003,44100
tiger_0039,data\raw\tiger_0039.wav,0.0,2.7888900753666794,tiger,27.881420936117824,87.22314629807005,recorder_009,44100
chainsaw_0025,data\raw\chainsaw_0025.wav,0.0,2.7280705372325347,chainsaw,27.266285970736444,87.14310822487974,recorder_001,44100
wolf_0097,data\raw\wolf_0097.wav,0.0,2.7196885403497824,wolf,27.974636844024904,86.70271286042914,recorder_008,44100
gunshot_0024,data\raw\gunshot_0024.wav,0.0,1.7438667338496883,gunshot,28.476344611856234,86.82897582281038,recorder_005,44100
tiger_0079,data\raw\tiger_0079.wav,0.0,1.8586468732940817,tiger,27.900945481499193,86.4030881660012,recorder_007,44100
tiger_0093,data\raw\tiger_0093.wav,0.0,2.9153211246559527,tiger,28.171862124820063,87.27491913300751,recorder_005,44100
chainsaw_0077,data\raw\chainsaw_0077.wav,0.0,1.5243086821512797,chainsaw,27.197154121748476,86.48714815350931,recorder_001,44100
snow_leopard_0022,data\raw\snow_leopard_0022.wav,0.0,2.341820747326093,snow_leopard,27.06124416031693,86.48966726970369,recorder_001,44100
snow_leopard_0083,data\raw\snow_leopard_0083.wav,0.0,1.8289145443416002,snow_leopard,28.203431720389787,87.07733067696394,recorder_008,44100
tiger_0002,data\raw\tiger_0002.wav,0.0,2.690527948595653,tiger,27.282674237621407,86.619065136012,recorder_002,44100
gunshot_0023,data\raw\gunshot_0023.wav,0.0,2.1275485346845837,gunshot,28.308210585451263,86.01127846593587,recorder_003,44100
tiger_0046,data\raw\tiger_0046.wav,0.0,2.7833152480620926,tiger,28.065192762481793,87.34173297585082,recorder_006,44100
background_0012,data\raw\background_0012.wav,0.0,2.617131468071172,background,28.2997103862058,86.57570630299624,recorder_009,44100
chainsaw_0057,data\raw\chainsaw_0057.wav,0.0,2.6770243417379724,chainsaw,27.337423640800182,87.07875637525832,recorder_009,44100
chainsaw_0078,data\raw\chainsaw_0078.wav,0.0,1.8816131151727795,chainsaw,28.395678460408828,86.8573980758078,recorder_007,44100
chainsaw_0099,data\raw\chainsaw_0099.wav,0.0,2.7436226265345303,chainsaw,27.883065228353992,86.44564680151265,recorder_008,44100
background_0029,data\raw\background_0029.wav,0.0,1.9262022924086875,background,27.407649545867287,87.56244173528557,recorder_003,44100
gunshot_0088,data\raw\gunshot_0088.wav,0.0,2.024120108320303,gunshot,27.77927490522428,86.68411789409723,recorder_008,44100
snow_leopard_0025,data\raw\snow_leopard_0025.wav,0.0,2.713723986435773,snow_leopard,28.468386723118208,86.91743449113379,recorder_003,44100
background_0081,data\raw\background_0081.wav,0.0,2.598506632297735,background,27.109159591045504,86.96107306929774,recorder_007,44100
tiger_0023,data\raw\tiger_0023.wav,0.0,1.751696350434372,tiger,28.260246901446486,87.68854482348098,recorder_004,44100
gunshot_0042,data\raw\gunshot_0042.wav,0.0,1.6941728013689326,gunshot,27.990206682465825,87.92294167294455,recorder_003,44100
wolf_0053,data\raw\wolf_0053.wav,0.0,1.9874997539237487,wolf,28.492625227657626,86.73965575919287,recorder_008,44100
tiger_0019,data\raw\tiger_0019.wav,0.0,2.963137407194412,tiger,28.123633061033082,86.2603985963461,recorder_001,44100
snow_leopard_0029,data\raw\snow_leopard_0029.wav,0.0,2.2178466591725483,snow_leopard,27.607998677676935,87.74087388982193,recorder_008,44100
background_0043,data\raw\background_0043.wav,0.0,2.524824450470588,background,27.793012308415477,86.417692524147,recorder_001,44100
gunshot_0093,data\raw\gunshot_0093.wav,0.0,1.5299254662402233,gunshot,27.999899841951326,86.67837783769986,recorder_004,44100
chainsaw_0047,data\raw\chainsaw_0047.wav,0.0,2.5486225832387124,chainsaw,28.025277602229114,87.18041505840851,recorder_002,44100
background_0045,data\raw\background_0045.wav,0.0,2.559532593218616,background,27.699938851114982,87.87363012226808,recorder_005,44100
gunshot_0095,data\raw\gunshot_0095.wav,0.0,1.7533938087638739,gunshot,27.953259107476992,86.69250512096365,recorder_010,44100
background_0066,data\raw\background_0066.wav,0.0,1.6642399962010634,background,27.165016968030784,86.0456516324557,recorder_002,44100
chainsaw_0002,data\raw\chainsaw_0002.wav,0.0,2.0865681097179922,chainsaw,28.306783151748387,86.13932883850555,recorder_004,44100
gunshot_0086,data\raw\gunshot_0086.wav,0.0,2.7224043396318787,gunshot,28.027604183814674,87.19920929712882,recorder_001,44100
background_0080,data\raw\background_0080.wav,0.0,2.698713948287253,background,28.404127221698644,86.21670028706538,recorder_003,44100
tiger_0094,data\raw\tiger_0094.wav,0.0,2.334365938255633,tiger,27.271462631288852,87.25781873181504,recorder_001,44100
background_0000,data\raw\background_0000.wav,0.0,2.6700779966310852,background,27.338248166605215,87.15774569932799,recorder_004,44100
chainsaw_0082,data\raw\chainsaw_0082.wav,0.0,2.6684344882176063,chainsaw,27.141279542904893,86.26325164161891,recorder_010,44100
chainsaw_0015,data\raw\chainsaw_0015.wav,0.0,2.577120155060645,chainsaw,28.470931770372633,87.40519122714869,recorder_003,44100
snow_leopard_0012,data\raw\snow_leopard_0012.wav,0.0,2.467401290224724,snow_leopard,27.070025630960515,87.64579835824763,recorder_002,44100
snow_leopard_0079,data\raw\snow_leopard_0079.wav,0.0,2.2820547713314405,snow_leopard,27.7520263162124,87.36426291640961,recorder_007,44100
chainsaw_0021,data\raw\chainsaw_0021.wav,0.0,2.170256086973058,chainsaw,27.86722055911379,86.98215326571238,recorder_008,44100
chainsaw_0067,data\raw\chainsaw_0067.wav,0.0,1.7568965640628071,chainsaw,27.82768336373662,87.49794904174426,recorder_006,44100
chainsaw_0049,data\raw\chainsaw_0049.wav,0.0,1.9054230520929634,chainsaw,27.412204514394297,86.45732604415973,recorder_010,44100
gunshot_0073,data\raw\gunshot_0073.wav,0.0,2.1517716443533486,gunshot,28.192634988030218,87.8362719464778,recorder_005,44100
gunshot_0014,data\raw\gunshot_0014.wav,0.0,1.568651450814766,gunshot,28.235690003125786,86.01937400596552,recorder_003,44100
snow_leopard_0051,data\raw\snow_leopard_0051.wav,0.0,1.7390486870989745,snow_leopard,27.582050985278805,87.131862106396,recorder_010,44100
background_0082,data\raw\background_0082.wav,0.0,2.291431217146261,background,28.346040786900126,87.61716763219275,recorder_003,44100
tiger_0033,data\raw\tiger_0033.wav,0.0,1.7247114595127182,tiger,27.650980518728574,87.27878110413705,recorder_005,44100
gunshot_0006,data\raw\gunshot_0006.wav,0.0,1.9108292913455274,gunshot,27.65896935834968,86.04151871285835,recorder_006,44100
background_0049,data\raw\background_0049.wav,0.0,2.261871500271601,background,28.122399284959407,87.95116142491175,recorder_004,44100
snow_leopard_0064,data\raw\snow_leopard_0064.wav,0.0,2.311557024814289,snow_leopard,27.394469460927617,87.32291053244533,recorder_003,44100
gunshot_0017,data\raw\gunshot_0017.wav,0.0,2.709529137341287,gunshot,28.304588617327212,86.88985520178367,recorder_006,44100
snow_leopard_0036,data\raw\snow_leopard_0036.wav,0.0,1.7333646659691768,snow_leopard,27.35187661241282,86.79245755456286,recorder_002,44100
chainsaw_0010,data\raw\chainsaw_0010.wav,0.0,2.562998047855106,chainsaw,27.748945136804966,87.93312522259367,recorder_001,44100
snow_leopard_0097,data\raw\snow_leopard_0097.wav,0.0,2.5109695336973394,snow_leopard,27.38591795954186,87.01170441140195,recorder_004,44100
background_0068,data\raw\background_0068.wav,0.0,2.9418658716454305,background,28.124943775832904,86.33217224098651,recorder_005,44100
